price,speed,hd,ram,screen,cd,multi,premium,ads,trend,price
1390,25,107,2,15,no,no,yes,176,6,1390
1890,25,214,4,14,no,no,yes,176,6,1890
2290,25,340,8,14,no,no,yes,176,6,2290
1720,33,170,4,14,yes,no,yes,176,6,1720
2325,66,250,8,15,no,no,yes,176,6,2325
1699,33,170,4,14,no,no,yes,176,6,1699
2045,50,250,4,15,no,no,yes,176,6,2045
2299,66,120,4,14,no,no,no,176,6,2299
2755,66,250,8,17,no,no,yes,176,6,2755
2145,66,250,4,14,no,no,yes,176,6,2145
3090,66,452,16,14,no,no,yes,176,6,3090
2790,66,340,8,14,no,no,yes,176,6,2790
2099,33,120,4,14,no,no,no,176,6,2099
1998,66,130,4,14,yes,no,yes,176,6,1998
2590,33,340,8,14,no,no,yes,176,6,2590
3365,50,540,8,17,no,no,yes,176,6,3365
2545,66,250,8,15,no,no,yes,176,6,2545
3265,33,540,8,17,no,no,yes,176,6,3265
2250,66,170,4,14,yes,no,yes,176,6,2250
2890,33,452,16,14,no,no,yes,176,6,2890
1599,25,170,4,14,no,no,yes,176,6,1599
1825,33,170,4,15,no,no,yes,176,6,1825
2125,66,170,4,15,no,no,yes,176,6,2125
2245,33,250,8,15,no,no,yes,176,6,2245
1945,33,250,4,15,no,no,yes,176,6,1945
2890,33,452,16,15,no,no,yes,176,6,2890
1599,66,130,4,14,no,no,yes,176,6,1599
2295,66,214,4,14,no,no,yes,176,6,2295
1520,25,80,4,14,yes,no,yes,176,6,1520
2745,33,540,8,14,no,no,yes,176,6,2745
2899,66,340,8,15,no,no,yes,176,6,2899
2390,66,214,4,14,no,no,yes,176,6,2390
1675,25,120,4,14,no,no,no,176,6,1675
3149,66,230,8,14,no,no,yes,176,6,3149
2590,25,452,16,14,no,no,yes,176,6,2590
1999,50,212,4,14,no,no,yes,176,6,1999
2590,25,452,16,15,no,no,yes,176,6,2590
1449,25,120,4,14,no,no,no,176,6,1449
1490,33,107,2,15,no,no,yes,176,6,1490
2299,66,245,8,14,no,no,yes,176,6,2299
1595,33,107,2,14,no,no,yes,176,6,1595
2495,33,250,8,15,no,no,yes,176,6,2495
1890,66,107,2,14,no,no,yes,176,6,1890
2995,66,452,16,14,no,no,yes,176,6,2995
3609,66,527,4,15,no,no,no,176,6,3609
2790,66,340,8,15,no,no,yes,176,6,2790
2295,33,340,8,14,no,no,yes,176,6,2295
1799,33,120,4,14,no,no,no,176,6,1799
3990,66,1000,16,14,no,no,yes,176,6,3990
2999,66,240,4,15,no,no,yes,176,6,2999
2275,33,250,8,15,no,no,yes,176,6,2275
2290,50,214,4,15,no,no,yes,176,6,2290
1499,33,130,4,14,no,no,yes,176,6,1499
2555,50,250,8,17,no,no,yes,176,6,2555
2025,66,170,4,14,no,no,yes,176,6,2025
2299,33,450,8,14,no,no,yes,176,6,2299
1975,33,250,8,14,no,no,yes,176,6,1975
2109,33,120,4,14,no,no,no,176,6,2109
3595,66,500,8,15,no,no,yes,176,6,3595
2595,66,340,8,15,no,no,yes,176,6,2595
2395,66,250,4,14,no,no,yes,176,6,2395
1899,33,250,4,14,no,no,yes,176,6,1899
2120,33,212,8,14,yes,no,yes,176,6,2120
1790,50,107,2,14,no,no,yes,176,6,1790
1899,33,212,4,14,no,no,yes,176,6,1899
1990,33,214,4,14,no,no,yes,176,6,1990
1399,25,170,4,14,no,no,yes,176,6,1399
1898,33,130,4,14,yes,no,yes,176,6,1898
1725,33,170,4,14,no,no,yes,176,6,1725
2595,50,250,8,15,no,no,yes,176,6,2595
1499,25,170,4,14,no,no,yes,176,6,1499
1990,33,214,4,15,no,no,yes,176,6,1990
2595,50,340,8,14,no,no,yes,176,6,2595
1395,25,80,4,15,no,no,yes,176,6,1395
2675,33,250,8,17,no,no,yes,176,6,2675
1899,25,120,4,14,no,no,no,176,6,1899
2990,50,452,16,15,no,no,yes,176,6,2990
1925,50,170,4,15,no,no,yes,176,6,1925
4098,33,345,16,17,yes,no,yes,176,6,4098
2895,50,452,16,14,no,no,yes,176,6,2895
2495,66,340,8,14,no,no,yes,176,6,2495
1995,33,212,8,15,no,no,yes,176,6,1995
1595,33,170,4,15,no,no,yes,176,6,1595
2195,25,340,8,14,no,no,yes,176,6,2195
2399,50,320,8,14,no,no,yes,176,6,2399
2390,33,340,8,15,no,no,yes,176,6,2390
2690,50,340,8,14,no,no,yes,176,6,2690
1690,33,107,2,15,no,no,yes,176,6,1690
2398,33,245,8,14,yes,no,yes,176,6,2398
2775,50,250,8,17,no,no,yes,176,6,2775
1395,33,107,2,14,no,no,yes,176,6,1395
2520,50,212,8,15,yes,no,yes,176,6,2520
2125,50,250,8,15,no,no,yes,176,6,2125
4398,66,345,16,17,yes,no,yes,176,6,4398
2290,50,214,4,14,no,no,yes,176,6,2290
2489,50,250,8,15,no,no,yes,176,6,2489
2190,33,214,4,15,no,no,yes,176,6,2190
2599,33,240,4,15,no,no,yes,176,6,2599
3789,66,527,8,15,no,no,no,176,6,3789
2699,33,345,16,15,no,no,yes,176,6,2699
2799,50,240,4,15,no,no,yes,176,6,2799
2499,50,170,4,14,no,no,yes,176,6,2499
2049,33,450,4,14,no,no,yes,176,6,2049
2575,66,250,8,15,no,no,yes,176,6,2575
2999,66,345,16,15,no,no,yes,176,6,2999
3495,66,500,8,14,no,no,yes,176,6,3495
2995,66,340,16,15,yes,no,yes,176,6,2995
2275,66,250,8,14,no,no,yes,176,6,2275
2590,33,340,8,15,no,no,yes,176,6,2590
2975,66,250,8,17,no,no,yes,176,6,2975
1950,33,170,4,14,yes,no,yes,176,6,1950
2599,50,450,8,14,no,no,yes,176,6,2599
1695,50,107,2,14,no,no,yes,176,6,1695
2455,33,250,8,17,no,no,yes,176,6,2455
1495,33,170,4,14,no,no,yes,176,6,1495
2290,25,340,8,15,no,no,yes,176,6,2290
3720,66,500,8,14,yes,no,yes,176,6,3720
1795,66,107,2,14,no,no,yes,176,6,1795
2495,33,340,8,14,no,no,yes,176,6,2495
3565,66,540,8,17,no,no,yes,176,6,3565
2845,50,540,8,14,no,no,yes,176,6,2845
2025,33,250,8,15,no,no,yes,176,6,2025
3045,66,540,8,14,no,no,yes,176,6,3045
2299,50,230,4,14,no,no,yes,176,6,2299
2345,50,250,8,15,no,no,yes,176,6,2345
2390,66,214,4,15,no,no,yes,176,6,2390
2795,33,452,16,14,no,no,yes,176,6,2795
1390,25,107,2,14,no,no,yes,176,6,1390
1749,33,250,4,14,no,no,yes,176,6,1749
2690,50,340,8,15,no,no,yes,176,6,2690
1579,25,120,4,14,no,no,no,176,6,1579
3098,33,345,16,15,yes,no,yes,176,6,3098
1295,25,80,4,14,no,no,yes,176,6,1295
1945,50,250,4,14,no,no,yes,176,6,1945
2099,33,120,4,14,no,no,no,176,6,2099
1999,33,245,8,14,no,no,yes,176,6,1999
3090,66,452,16,15,no,no,yes,176,6,3090
1890,25,214,4,15,no,no,yes,176,6,1890
1895,33,214,4,14,no,no,yes,176,6,1895
3398,66,345,16,15,yes,no,yes,176,6,3398
1845,33,250,4,14,no,no,yes,176,6,1845
1795,25,214,4,14,no,no,yes,176,6,1795
2050,50,170,4,14,yes,no,yes,176,6,2050
2495,25,452,16,14,no,no,yes,176,6,2495
2375,50,250,8,15,no,no,yes,176,6,2375
1690,33,107,2,15,no,no,yes,249,7,1690
3299,50,450,8,15,no,no,yes,249,7,3299
1995,66,107,2,14,no,no,yes,249,7,1995
1495,25,107,2,14,no,no,yes,249,7,1495
2999,66,345,16,15,no,no,yes,249,7,2999
3599,33,345,16,17,no,no,yes,249,7,3599
3295,66,545,8,14,no,no,yes,249,7,3295
3999,66,450,8,17,no,no,yes,249,7,3999
3025,33,1370,8,14,no,no,yes,249,7,3025
1890,25,214,4,15,no,no,yes,249,7,1890
2648,66,245,8,14,yes,no,yes,249,7,2648
2295,66,214,4,14,no,no,yes,249,7,2295
2199,66,340,4,14,no,no,yes,249,7,2199
2090,66,107,2,14,no,no,yes,249,7,2090
2075,33,250,8,15,no,no,yes,249,7,2075
2744,33,452,16,14,no,no,yes,249,7,2744
2425,33,545,8,14,no,no,yes,249,7,2425
1749,33,230,4,14,no,no,yes,249,7,1749
1899,33,230,4,14,no,no,yes,249,7,1899
1520,25,170,4,14,yes,no,yes,249,7,1520
1795,33,214,8,14,no,no,yes,249,7,1795
1879,50,210,4,15,no,no,yes,249,7,1879
1590,25,107,2,15,no,no,yes,249,7,1590
1890,33,107,2,14,no,no,yes,249,7,1890
1720,33,212,4,14,yes,no,yes,249,7,1720
1845,33,250,8,15,no,no,yes,249,7,1845
2495,25,452,16,14,no,no,yes,249,7,2495
3099,66,450,16,15,yes,no,yes,249,7,3099
2990,50,452,16,14,no,no,yes,249,7,2990
2144,66,107,2,14,no,no,yes,249,7,2144
1890,33,107,2,15,no,no,yes,249,7,1890
1975,33,250,8,14,no,no,yes,249,7,1975
1945,33,250,4,14,yes,yes,yes,249,7,1945
4248,66,345,16,17,yes,no,yes,249,7,4248
2244,25,340,8,14,no,no,yes,249,7,2244
2044,33,107,2,14,no,no,yes,249,7,2044
1690,33,107,2,14,no,no,yes,249,7,1690
2844,66,340,8,14,no,no,yes,249,7,2844
1749,33,170,4,14,no,no,yes,249,7,1749
2395,33,340,8,17,no,no,yes,249,7,2395
1890,25,214,4,14,no,no,yes,249,7,1890
2694,25,452,16,14,yes,no,yes,249,7,2694
2465,33,250,8,17,no,no,yes,249,7,2465
1999,33,245,8,14,no,no,yes,249,7,1999
1599,25,120,4,14,no,no,no,249,7,1599
2745,66,250,8,17,no,no,yes,249,7,2745
1595,33,107,2,14,no,no,yes,249,7,1595
1999,33,120,4,14,no,no,no,249,7,1999
1939,50,170,4,14,yes,yes,yes,249,7,1939
1590,25,107,2,14,no,no,yes,249,7,1590
1695,33,250,4,14,no,no,yes,249,7,1695
3048,33,345,16,15,yes,no,yes,249,7,3048
1599,25,170,4,14,no,no,yes,249,7,1599
2144,50,107,2,14,no,no,yes,249,7,2144
2744,25,452,16,14,no,no,yes,249,7,2744
1399,25,170,4,14,no,no,yes,249,7,1399
2015,66,210,4,14,yes,no,yes,249,7,2015
2799,66,450,8,15,yes,no,yes,249,7,2799
2095,25,340,8,14,no,no,yes,249,7,2095
2544,66,214,4,14,no,no,yes,249,7,2544
3948,33,345,16,17,yes,no,yes,249,7,3948
2690,33,452,16,15,no,no,yes,249,7,2690
2699,33,345,16,15,no,no,yes,249,7,2699
2490,33,340,8,14,no,no,yes,249,7,2490
2244,33,214,4,14,no,no,yes,249,7,2244
1399,33,130,4,14,no,no,yes,249,7,1399
2795,33,452,16,14,no,no,yes,249,7,2795
3595,50,452,8,14,no,no,yes,249,7,3595
2045,33,250,4,15,yes,yes,yes,249,7,2045
2290,50,214,4,15,no,no,yes,249,7,2290
3090,66,452,16,15,no,no,yes,249,7,3090
2644,33,340,8,14,no,no,yes,249,7,2644
2348,33,245,8,14,yes,no,yes,249,7,2348
2120,33,212,8,14,yes,no,yes,249,7,2120
2494,66,214,4,14,yes,no,yes,249,7,2494
2394,33,340,8,14,yes,no,yes,249,7,2394
1845,66,210,4,14,no,no,yes,249,7,1845
3044,50,452,16,14,no,no,yes,249,7,3044
2195,50,214,4,14,no,no,yes,249,7,2195
2995,66,340,16,15,yes,no,yes,249,7,2995
1829,33,170,4,14,yes,yes,yes,249,7,1829
2845,66,340,8,17,yes,no,yes,249,7,2845
1395,25,107,4,14,no,no,yes,249,7,1395
3495,33,452,8,14,no,no,yes,249,7,3495
2890,33,452,16,14,no,no,yes,249,7,2890
2344,33,214,4,14,no,no,yes,249,7,2344
2944,33,452,16,14,no,no,yes,249,7,2944
2290,33,340,8,15,no,no,yes,249,7,2290
2799,33,240,4,14,no,no,no,249,7,2799
2895,50,452,16,14,no,no,yes,249,7,2895
2599,50,230,4,14,yes,yes,yes,249,7,2599
3499,66,450,8,17,no,no,yes,249,7,3499
1509,50,130,4,14,no,no,yes,249,7,1509
2399,50,340,8,14,yes,no,yes,249,7,2399
2290,50,214,4,14,no,no,yes,249,7,2290
2544,33,340,8,14,no,no,yes,249,7,2544
2295,66,250,8,15,yes,no,yes,249,7,2295
1579,25,120,4,14,no,no,no,249,7,1579
2495,50,340,8,14,no,no,yes,249,7,2495
1944,33,107,2,14,no,no,yes,249,7,1944
1769,66,170,4,14,no,no,yes,249,7,1769
3094,50,452,16,14,yes,no,yes,249,7,3094
1849,33,170,4,14,no,no,yes,249,7,1849
1744,25,107,2,14,no,no,yes,249,7,1744
2744,50,340,8,14,no,no,yes,249,7,2744
1848,33,130,4,14,yes,no,yes,249,7,1848
1644,25,107,2,14,no,no,yes,249,7,1644
2344,50,214,4,14,no,no,yes,249,7,2344
2694,50,340,8,14,yes,no,yes,249,7,2694
2495,66,340,8,14,yes,no,yes,249,7,2495
2945,66,250,8,15,no,no,yes,249,7,2945
2395,50,340,8,15,no,no,yes,249,7,2395
2590,25,452,16,15,no,no,yes,249,7,2590
1795,33,107,2,14,no,no,yes,249,7,1795
1559,50,130,4,14,no,no,yes,249,7,1559
2444,50,214,4,14,no,no,yes,249,7,2444
1794,33,107,2,14,yes,no,yes,249,7,1794
3348,66,345,16,15,yes,no,yes,249,7,3348
2999,66,540,8,15,no,no,yes,249,7,2999
2294,33,214,4,14,yes,no,yes,249,7,2294
2095,33,214,4,14,no,no,yes,249,7,2095
1995,33,212,8,15,no,no,yes,249,7,1995
1769,33,210,4,15,no,no,yes,249,7,1769
2059,66,170,4,14,yes,yes,yes,249,7,2059
2990,50,452,16,15,no,no,yes,249,7,2990
2290,33,340,8,14,no,no,yes,249,7,2290
1299,33,130,4,14,no,no,yes,249,7,1299
2399,50,250,8,15,no,no,yes,249,7,2399
3789,66,527,8,15,no,no,no,249,7,3789
2325,66,250,8,15,no,no,yes,249,7,2325
3495,66,500,8,14,no,no,yes,249,7,3495
2644,25,452,16,14,no,no,yes,249,7,2644
2644,50,340,8,14,no,no,yes,249,7,2644
1694,25,107,2,14,yes,no,yes,249,7,1694
1990,33,214,4,14,no,no,yes,249,7,1990
2225,66,250,4,14,yes,yes,yes,249,7,2225
1295,25,170,4,14,no,no,yes,249,7,1295
2144,33,214,4,14,no,no,yes,249,7,2144
1499,25,170,4,14,no,no,yes,249,7,1499
2294,25,340,8,14,yes,no,yes,249,7,2294
3695,66,452,8,14,no,no,yes,249,7,3695
2099,33,120,4,14,no,no,no,249,7,2099
2794,33,452,16,14,yes,no,yes,249,7,2794
2590,50,340,8,15,no,no,yes,249,7,2590
1795,25,214,4,14,no,no,yes,249,7,1795
1539,33,170,4,14,no,no,yes,249,7,1539
2090,66,107,2,15,no,no,yes,249,7,2090
2344,25,340,8,14,no,no,yes,249,7,2344
2195,33,340,8,14,no,no,yes,249,7,2195
1879,50,170,4,14,no,no,yes,249,7,1879
1975,66,250,4,14,no,no,yes,249,7,1975
2390,66,214,4,15,no,no,yes,249,7,2390
3720,66,500,8,14,yes,no,yes,249,7,3720
1895,50,107,2,14,no,no,yes,249,7,1895
1999,66,210,4,15,no,no,yes,249,7,1999
2595,66,340,8,14,no,no,yes,249,7,2595
2620,50,340,8,15,yes,no,yes,249,7,2620
2344,33,340,8,14,no,no,yes,249,7,2344
1990,50,107,2,14,no,no,yes,249,7,1990
2094,50,107,2,14,yes,no,yes,249,7,2094
1945,33,340,8,15,no,no,yes,249,7,1945
2190,33,214,4,15,no,no,yes,249,7,2190
2299,66,120,4,14,no,no,no,249,7,2299
2444,33,340,8,14,no,no,yes,249,7,2444
2175,66,250,8,15,no,no,yes,249,7,2175
2044,33,214,4,14,no,no,yes,249,7,2044
2244,66,107,2,14,no,no,yes,249,7,2244
2125,66,250,8,15,no,no,yes,249,7,2125
2845,66,250,8,14,no,no,yes,249,7,2845
3899,66,345,16,17,no,no,yes,249,7,3899
1649,50,170,4,14,no,no,yes,249,7,1649
2595,66,340,8,15,yes,no,yes,249,7,2595
3144,66,452,16,14,no,no,yes,249,7,3144
1999,33,230,4,14,no,no,yes,249,7,1999
2899,50,240,4,14,no,no,no,249,7,2899
3090,66,452,16,14,no,no,yes,249,7,3090
2094,33,214,4,14,yes,no,yes,249,7,2094
1895,33,214,4,14,no,no,yes,249,7,1895
2999,66,450,8,15,no,no,yes,249,7,2999
2994,33,452,16,14,yes,no,yes,249,7,2994
1495,33,107,4,14,no,no,yes,249,7,1495
1395,25,170,4,15,no,no,yes,249,7,1395
2675,66,340,8,17,no,no,yes,249,7,2675
2394,50,214,4,14,yes,no,yes,249,7,2394
2590,25,452,16,14,no,no,yes,249,7,2590
2690,33,452,16,14,no,no,yes,249,7,2690
1990,33,214,4,15,no,no,yes,249,7,1990
2190,25,340,8,15,no,no,yes,249,7,2190
3895,66,1370,8,14,no,no,yes,249,7,3895
2999,66,320,8,15,yes,yes,yes,249,7,2999
2890,33,452,16,15,no,no,yes,249,7,2890
1799,33,120,4,14,no,no,no,249,7,1799
2794,66,340,8,14,yes,no,yes,249,7,2794
1899,25,120,4,14,no,no,no,249,7,1899
2190,33,214,4,14,no,no,yes,249,7,2190
1399,25,170,4,14,no,no,yes,249,7,1399
2844,33,452,16,14,no,no,yes,249,7,2844
1559,33,170,4,14,no,no,yes,249,7,1559
2995,66,452,16,14,no,no,yes,249,7,2995
2325,66,250,4,15,yes,yes,yes,249,7,2325
1599,66,130,4,14,no,no,yes,249,7,1599
2299,66,245,8,14,no,no,yes,249,7,2299
1865,33,250,4,14,yes,no,yes,249,7,1865
1990,50,107,2,15,no,no,yes,249,7,1990
1994,33,107,2,14,yes,no,yes,249,7,1994
2109,33,120,4,14,no,no,no,249,7,2109
1948,66,130,4,14,yes,no,yes,249,7,1948
1575,33,210,4,14,no,no,yes,249,7,1575
2690,66,340,8,14,no,no,yes,249,7,2690
1449,25,120,4,14,no,no,no,249,7,1449
2690,66,340,8,15,no,no,yes,249,7,2690
1695,25,214,8,14,no,no,yes,249,7,1695
2145,66,250,4,14,yes,no,yes,249,7,2145
2044,25,214,4,14,no,no,yes,249,7,2044
1895,33,250,8,15,no,no,yes,249,7,1895
2015,33,250,8,15,yes,no,yes,249,7,2015
2490,33,340,8,15,no,no,yes,249,7,2490
1844,33,107,2,14,no,no,yes,249,7,1844
1049,33,80,2,14,no,no,yes,249,7,1049
2595,33,452,16,14,no,no,yes,249,7,2595
2390,66,214,4,14,no,no,yes,249,7,2390
1799,33,250,4,14,no,no,yes,249,7,1799
1744,33,107,2,14,no,no,yes,249,7,1744
2565,33,340,8,17,yes,no,yes,249,7,2565
2744,66,340,8,14,no,no,yes,249,7,2744
2799,50,320,8,15,no,no,yes,249,7,2799
1994,25,214,4,14,yes,no,yes,249,7,1994
1495,33,212,4,14,no,no,yes,249,7,1495
2045,33,250,8,15,no,no,yes,249,7,2045
3194,66,452,16,14,yes,no,yes,249,7,3194
1499,33,130,4,14,no,no,yes,249,7,1499
2194,66,107,2,14,yes,no,yes,249,7,2194
3609,66,527,4,15,no,no,no,249,7,3609
2190,25,340,8,14,no,no,yes,249,7,2190
1745,33,210,4,14,yes,no,yes,249,7,1745
2590,50,340,8,14,no,no,yes,249,7,2590
1639,66,130,4,14,no,no,yes,249,7,1639
2044,50,107,2,14,no,no,yes,249,7,2044
3244,66,452,16,14,no,no,yes,249,7,3244
3595,66,500,8,15,no,no,yes,249,7,3595
1595,33,212,4,15,no,no,yes,249,7,1595
2444,66,214,4,14,no,no,yes,249,7,2444
3144,50,452,16,14,no,no,yes,249,7,3144
2395,33,340,8,14,no,no,yes,249,7,2395
1944,25,214,4,14,no,no,yes,249,7,1944
2594,33,340,8,14,yes,no,yes,249,7,2594
1895,33,212,8,14,no,no,yes,249,7,1895
3044,33,452,16,14,no,no,yes,249,7,3044
2225,66,340,8,15,no,no,yes,249,7,2225
1495,33,212,4,14,no,no,yes,298,8,1495
2799,50,320,8,15,no,no,yes,298,8,2799
1544,25,107,2,14,no,no,yes,298,8,1544
2344,33,426,8,14,no,no,yes,298,8,2344
2794,33,540,16,14,yes,no,yes,298,8,2794
1399,25,170,4,14,no,no,yes,298,8,1399
2295,50,107,4,14,no,no,yes,298,8,2295
2195,66,214,4,14,no,no,yes,298,8,2195
2594,50,426,8,14,yes,no,yes,298,8,2594
3299,50,450,8,15,no,no,yes,298,8,3299
2194,25,426,8,14,yes,no,yes,298,8,2194
3499,66,450,8,17,no,no,yes,298,8,3499
2090,33,214,4,14,no,no,yes,298,8,2090
2695,66,340,4,14,no,no,yes,298,8,2695
2644,50,426,8,14,no,no,yes,298,8,2644
1695,25,214,4,14,no,no,yes,298,8,1695
2095,50,214,4,14,no,no,yes,298,8,2095
1594,25,107,2,14,yes,no,yes,298,8,1594
1845,66,210,4,14,no,no,yes,298,8,1845
2044,50,107,2,14,no,no,yes,298,8,2044
4295,33,1100,16,14,no,no,yes,298,8,4295
2795,33,540,16,14,no,no,yes,298,8,2795
2045,33,250,8,15,no,no,yes,298,8,2045
2544,33,426,8,14,no,no,yes,298,8,2544
2399,50,340,8,14,yes,no,yes,298,8,2399
2225,66,250,4,14,yes,yes,yes,298,8,2225
1470,25,214,4,14,no,no,yes,298,8,1470
1575,33,210,4,14,no,no,yes,298,8,1575
2394,66,214,4,14,yes,no,yes,298,8,2394
1795,50,107,2,14,no,no,yes,298,8,1795
1599,50,170,4,14,no,no,yes,298,8,1599
1299,33,130,4,14,no,no,yes,298,8,1299
4494,33,1100,16,14,yes,no,yes,298,8,4494
2744,33,540,16,14,no,no,yes,298,8,2744
2444,33,426,8,14,no,no,yes,298,8,2444
2090,25,426,8,15,no,no,yes,298,8,2090
2290,66,214,4,14,no,no,yes,298,8,2290
2469,50,340,8,17,no,no,yes,298,8,2469
1495,33,107,4,14,no,no,yes,298,8,1495
1994,33,214,4,14,yes,no,yes,298,8,1994
1644,33,107,2,14,no,no,yes,298,8,1644
2325,66,250,8,15,no,no,yes,298,8,2325
3515,66,424,16,17,yes,no,yes,298,8,3515
1544,33,107,4,14,no,no,yes,298,8,1544
1579,25,120,4,14,no,no,no,298,8,1579
1509,50,130,4,14,no,no,yes,298,8,1509
2589,66,340,8,17,no,no,yes,298,8,2589
2090,25,426,8,14,no,no,yes,298,8,2090
2565,33,340,8,17,yes,no,yes,298,8,2565
2494,50,107,4,14,yes,no,yes,298,8,2494
1865,25,170,4,17,no,no,yes,298,8,1865
2175,66,250,8,15,no,no,yes,298,8,2175
2190,50,214,4,14,no,no,yes,298,8,2190
1444,25,107,4,14,no,no,yes,298,8,1444
2109,33,120,4,14,no,no,no,298,8,2109
2395,50,426,8,14,no,no,yes,298,8,2395
1790,33,107,2,15,no,no,yes,298,8,1790
1795,25,107,4,14,yes,yes,yes,298,8,1795
1695,33,250,4,14,no,no,yes,298,8,1695
3144,66,540,16,14,no,no,yes,298,8,3144
1999,33,230,4,14,no,no,yes,298,8,1999
2494,33,426,8,14,yes,no,yes,298,8,2494
1894,25,214,4,14,yes,no,yes,298,8,1894
2894,66,340,4,14,yes,no,yes,298,8,2894
2399,50,250,8,15,no,no,yes,298,8,2399
1590,33,107,2,15,no,no,yes,298,8,1590
1799,33,120,4,14,no,no,no,298,8,1799
1999,33,245,8,14,no,no,yes,298,8,1999
3094,50,540,16,14,yes,no,yes,298,8,3094
2899,50,240,4,14,no,no,no,298,8,2899
1879,50,170,4,14,no,no,yes,298,8,1879
2744,25,540,16,14,no,no,yes,298,8,2744
2495,33,340,4,14,no,no,yes,298,8,2495
2594,66,107,4,14,yes,no,yes,298,8,2594
2845,66,340,8,17,yes,no,yes,298,8,2845
1799,33,170,4,14,yes,yes,yes,298,8,1799
2999,66,540,8,15,no,no,yes,298,8,2999
3495,50,452,8,14,no,no,yes,298,8,3495
3295,66,545,8,14,no,no,yes,298,8,3295
3099,66,450,16,15,yes,no,yes,298,8,3099
1890,50,107,2,14,no,no,yes,298,8,1890
4594,50,1100,16,14,yes,no,yes,298,8,4594
1819,50,210,4,15,no,no,yes,298,8,1819
1590,33,107,2,14,no,no,yes,298,8,1590
1899,25,120,4,14,no,no,no,298,8,1899
2090,33,214,4,15,no,no,yes,298,8,2090
3395,33,452,8,14,no,no,yes,298,8,3395
3025,33,1370,8,14,no,no,yes,298,8,3025
1795,33,214,4,14,no,no,yes,298,8,1795
2590,25,540,16,14,no,no,yes,298,8,2590
2295,66,250,8,15,yes,no,yes,298,8,2295
1999,33,120,4,14,no,no,no,298,8,1999
1945,33,250,4,14,yes,yes,yes,298,8,1945
1844,25,214,4,14,no,no,yes,298,8,1844
2845,66,250,8,14,no,no,yes,298,8,2845
1599,25,120,4,14,no,no,no,298,8,1599
1890,33,214,4,14,no,no,yes,298,8,1890
1295,25,170,4,14,no,no,yes,298,8,1295
2844,33,540,16,14,no,no,yes,298,8,2844
1944,33,214,4,14,no,no,yes,298,8,1944
1849,33,170,4,14,no,no,yes,298,8,1849
1994,33,214,8,14,yes,no,yes,298,8,1994
2045,33,250,4,15,yes,yes,yes,298,8,2045
2390,33,426,8,15,no,no,yes,298,8,2390
1995,33,340,8,14,no,no,yes,298,8,1995
1490,25,107,2,15,no,no,yes,298,8,1490
3599,33,345,16,17,no,no,yes,298,8,3599
2344,50,214,4,14,no,no,yes,298,8,2344
2644,66,426,8,14,no,no,yes,298,8,2644
2544,50,426,8,14,no,no,yes,298,8,2544
1990,66,107,2,15,no,no,yes,298,8,1990
1695,25,214,8,14,no,no,yes,298,8,1695
2195,33,214,8,14,yes,yes,yes,298,8,2195
2190,50,214,4,15,no,no,yes,298,8,2190
2994,33,540,16,14,yes,no,yes,298,8,2994
1544,50,130,4,14,no,no,yes,298,8,1544
2890,33,540,16,15,no,no,yes,298,8,2890
2995,66,424,16,15,yes,no,yes,298,8,2995
2294,50,214,4,14,yes,no,yes,298,8,2294
1559,33,170,4,14,no,no,yes,298,8,1559
3789,66,527,8,15,no,no,no,298,8,3789
1895,33,107,4,14,yes,yes,yes,298,8,1895
1919,50,170,4,14,yes,yes,yes,298,8,1919
2144,25,426,8,14,no,no,yes,298,8,2144
2295,33,426,8,14,no,no,yes,298,8,2295
2595,50,340,4,14,no,no,yes,298,8,2595
2648,66,245,8,14,yes,no,yes,298,8,2648
2590,66,426,8,15,no,no,yes,298,8,2590
1049,33,80,2,14,no,no,yes,298,8,1049
3495,66,500,16,14,no,no,yes,298,8,3495
1667,33,107,8,14,no,no,yes,298,8,1667
1744,33,107,2,14,no,no,yes,298,8,1744
2244,33,426,8,14,no,no,yes,298,8,2244
2295,50,340,8,15,no,no,yes,298,8,2295
1490,25,107,2,14,no,no,yes,298,8,1490
2595,33,540,16,14,no,no,yes,298,8,2595
2144,66,107,2,14,no,no,yes,298,8,2144
4495,66,1100,16,14,no,no,yes,298,8,4495
2444,66,214,4,14,no,no,yes,298,8,2444
2325,66,250,4,15,yes,yes,yes,298,8,2325
3895,66,1370,8,14,no,no,yes,298,8,3895
1975,33,250,8,14,no,no,yes,298,8,1975
1895,66,107,2,14,no,no,yes,298,8,1895
2299,66,245,8,14,no,no,yes,298,8,2299
2344,66,214,4,14,no,no,yes,298,8,2344
2999,66,320,8,15,yes,yes,yes,298,8,2999
2170,33,340,8,14,yes,no,yes,298,8,2170
2190,33,426,8,15,no,no,yes,298,8,2190
2834,66,426,8,15,no,no,yes,298,8,2834
1944,25,214,4,14,no,no,yes,298,8,1944
1894,33,107,2,14,yes,no,yes,298,8,1894
2099,33,120,4,14,no,no,no,298,8,2099
2225,66,340,8,15,no,no,yes,298,8,2225
2299,66,120,4,14,no,no,no,298,8,2299
2095,25,214,8,14,yes,yes,yes,298,8,2095
2644,25,540,16,14,no,no,yes,298,8,2644
3594,33,452,8,14,yes,no,yes,298,8,3594
2995,66,540,16,14,no,no,yes,298,8,2995
2244,33,214,4,14,no,no,yes,298,8,2244
2990,50,540,16,15,no,no,yes,298,8,2990
